IV,DV,C,Other
,,,
TIME (SEC),POINTS,FUEL WEIGHT (LBS),M2 max value is set to 1.5 (m2_max)
0.183,2.096960884271292,5,BOXSCORE : (1)
0.183,2.115668367248581,6,BOXSCORE : (1)
0.183,2.134375850225871,7,BOXSCORE : (1)
0.183,2.1530833332031603,8,BOXSCORE : (1)
0.183,2.17179081618045,9,BOXSCORE : (1)
0.184,2.0221496598451107,1,BOXSCORE : (1)
0.184,2.0408571428224005,2,BOXSCORE : (1)
0.184,2.05956462579969,3,BOXSCORE : (1)
0.184,2.0782721087769795,4,BOXSCORE : (1)
0.184,2.096979591754269,5,BOXSCORE : (1)
0.184,2.1156870747315586,6,BOXSCORE : (1)
0.184,2.1343945577088483,7,BOXSCORE : (1)
0.184,2.1531020406861376,8,BOXSCORE : (1)
0.184,2.1718095236634274,9,BOXSCORE : (1)
0.185,2.022168367328088,1,BOXSCORE : (1)
0.185,2.040875850305378,2,BOXSCORE : (1)
0.185,2.059583333282667,3,BOXSCORE : (1)
0.185,2.078290816259957,4,BOXSCORE : (1)
0.185,2.0969982992372462,5,BOXSCORE : (1)
0.185,2.115705782214536,6,BOXSCORE : (1)
0.185,2.1344132651918253,7,BOXSCORE : (1)
0.185,2.153120748169115,8,BOXSCORE : (1)
0.185,2.1718282311464048,9,BOXSCORE : (1)
0.186,2.0221870748110655,1,BOXSCORE : (1)
0.186,2.040894557788355,2,BOXSCORE : (1)
0.186,2.0596020407656446,3,BOXSCORE : (1)
0.186,2.078309523742934,4,BOXSCORE : (1)
0.186,2.0970170067202236,5,BOXSCORE : (1)
0.186,2.1157244896975134,6,BOXSCORE : (1)
0.186,2.1344319726748027,7,BOXSCORE : (1)
0.186,2.1531394556520924,8,BOXSCORE : (1)
0.186,2.1718469386293817,9,BOXSCORE : (1)
0.187,2.022205782294043,1,BOXSCORE : (1)
0.187,2.040913265271332,2,BOXSCORE : (1)
0.187,2.059620748248622,3,BOXSCORE : (1)
0.187,2.0783282312259113,4,BOXSCORE : (1)
0.187,2.097035714203201,5,BOXSCORE : (1)
0.187,2.1157431971804903,6,BOXSCORE : (1)
0.187,2.13445068015778,7,BOXSCORE : (1)
0.187,2.1531581631350694,8,BOXSCORE : (1)
0.187,2.171865646112359,9,BOXSCORE : (1)
0.188,2.02222448977702,1,BOXSCORE : (1)
0.188,2.0409319727543096,2,BOXSCORE : (1)
0.188,2.059639455731599,3,BOXSCORE : (1)
0.188,2.0783469387088886,4,BOXSCORE : (1)
0.188,2.0970544216861784,5,BOXSCORE : (1)
0.188,2.1157619046634677,6,BOXSCORE : (1)
0.188,2.1344693876407574,7,BOXSCORE : (1)
0.188,2.1531768706180467,8,BOXSCORE : (1)
0.188,2.1718843535953365,9,BOXSCORE : (1)
0.189,2.0222431972599972,1,BOXSCORE : (1)
0.189,2.040950680237287,2,BOXSCORE : (1)
0.189,2.0596581632145763,3,BOXSCORE : (1)
0.189,2.078365646191866,4,BOXSCORE : (1)
0.189,2.0970731291691553,5,BOXSCORE : (1)
0.189,2.115780612146445,6,BOXSCORE : (1)
0.189,2.134488095123735,7,BOXSCORE : (1)
0.189,2.153195578101024,8,BOXSCORE : (1)
0.189,2.171903061078314,9,BOXSCORE : (1)
0.19,2.0222619047429746,1,BOXSCORE : (1)
0.19,2.040969387720264,2,BOXSCORE : (1)
0.19,2.0596768706975537,3,BOXSCORE : (1)
0.19,2.0783843536748434,4,BOXSCORE : (1)
0.19,2.0970918366521327,5,BOXSCORE : (1)
0.19,2.1157993196294225,6,BOXSCORE : (1)
0.19,2.1345068026067118,7,BOXSCORE : (1)
0.19,2.1532142855840015,8,BOXSCORE : (1)
0.19,2.171921768561291,9,BOXSCORE : (1)
0.191,2.022280612225952,1,BOXSCORE : (1)
0.191,2.0409880952032413,2,BOXSCORE : (1)
0.191,2.059695578180531,3,BOXSCORE : (1)
0.191,2.0784030611578204,4,BOXSCORE : (1)
0.191,2.09711054413511,5,BOXSCORE : (1)
0.191,2.1158180271123994,6,BOXSCORE : (1)
0.191,2.134525510089689,7,BOXSCORE : (1)
0.191,2.153232993066979,8,BOXSCORE : (1)
0.191,2.171940476044268,9,BOXSCORE : (1)
0.192,2.022299319708929,1,BOXSCORE : (1)
0.192,2.0410068026862187,2,BOXSCORE : (1)
0.192,2.0597142856635084,3,BOXSCORE : (1)
0.192,2.0784217686407978,4,BOXSCORE : (1)
0.192,2.0971292516180875,5,BOXSCORE : (1)
0.192,2.115836734595377,6,BOXSCORE : (1)
0.192,2.1345442175726665,7,BOXSCORE : (1)
0.192,2.153251700549956,8,BOXSCORE : (1)
0.192,2.1719591835272456,9,BOXSCORE : (1)
0.193,2.0223180271919063,1,BOXSCORE : (1)
0.193,2.041025510169196,2,BOXSCORE : (1)
0.193,2.0597329931464854,3,BOXSCORE : (1)
0.193,2.078440476123775,4,BOXSCORE : (1)
0.193,2.0971479591010644,5,BOXSCORE : (1)
0.193,2.115855442078354,6,BOXSCORE : (1)
0.193,2.134562925055644,7,BOXSCORE : (1)
0.193,2.1532704080329332,8,BOXSCORE : (1)
0.193,2.171977891010223,9,BOXSCORE : (1)
0.194,2.0223367346748837,1,BOXSCORE : (1)
0.194,2.0410442176521735,2,BOXSCORE : (1)
0.194,2.059751700629463,3,BOXSCORE : (1)
0.194,2.0784591836067525,4,BOXSCORE : (1)
0.194,2.097166666584042,5,BOXSCORE : (1)
0.194,2.1158741495613316,6,BOXSCORE : (1)
0.194,2.134581632538621,7,BOXSCORE : (1)
0.194,2.1532891155159106,8,BOXSCORE : (1)
0.194,2.1719965984932004,9,BOXSCORE : (1)
0.195,2.022355442157861,1,BOXSCORE : (1)
0.195,2.0410629251351504,2,BOXSCORE : (1)
0.195,2.05977040811244,3,BOXSCORE : (1)
0.195,2.0784778910897295,4,BOXSCORE : (1)
0.195,2.097185374067019,5,BOXSCORE : (1)
0.195,2.115892857044309,6,BOXSCORE : (1)
0.195,2.1346003400215983,7,BOXSCORE : (1)
0.195,2.153307822998888,8,BOXSCORE : (1)
0.195,2.1720153059761773,9,BOXSCORE : (1)
0.196,2.0223741496408385,1,BOXSCORE : (1)
0.196,2.041081632618128,2,BOXSCORE : (1)
0.196,2.0597891155954176,3,BOXSCORE : (1)
0.196,2.078496598572707,4,BOXSCORE : (1)
0.196,2.0972040815499966,5,BOXSCORE : (1)
0.196,2.115911564527286,6,BOXSCORE : (1)
0.196,2.1346190475045757,7,BOXSCORE : (1)
0.196,2.1533265304818654,8,BOXSCORE : (1)
0.196,2.1720340134591547,9,BOXSCORE : (1)
0.197,2.0223928571238154,1,BOXSCORE : (1)
0.197,2.041100340101105,2,BOXSCORE : (1)
0.197,2.0598078230783945,3,BOXSCORE : (1)
0.197,2.0785153060556842,4,BOXSCORE : (1)
0.197,2.097222789032974,5,BOXSCORE : (1)
0.197,2.1159302720102633,6,BOXSCORE : (1)
0.197,2.134637754987553,7,BOXSCORE : (1)
0.197,2.1533452379648423,8,BOXSCORE : (1)
0.197,2.172052720942132,9,BOXSCORE : (1)
0.198,2.022411564606793,1,BOXSCORE : (1)
0.198,2.0411190475840826,2,BOXSCORE : (1)
0.198,2.059826530561372,3,BOXSCORE : (1)
0.198,2.0785340135386616,4,BOXSCORE : (1)
0.198,2.097241496515951,5,BOXSCORE : (1)
0.198,2.1159489794932407,6,BOXSCORE : (1)
0.198,2.1346564624705304,7,BOXSCORE : (1)
0.198,2.1533639454478197,8,BOXSCORE : (1)
0.198,2.1720714284251095,9,BOXSCORE : (1)
0.199,2.02243027208977,1,BOXSCORE : (1)
0.199,2.0411377550670595,2,BOXSCORE : (1)
0.199,2.0598452380443493,3,BOXSCORE : (1)
0.199,2.078552721021639,4,BOXSCORE : (1)
0.199,2.0972602039989283,5,BOXSCORE : (1)
0.199,2.115967686976218,6,BOXSCORE : (1)
0.199,2.1346751699535074,7,BOXSCORE : (1)
0.199,2.153382652930797,8,BOXSCORE : (1)
0.199,2.1720901359080864,9,BOXSCORE : (1)
0.2,2.0224489795727476,1,BOXSCORE : (1)
0.2,2.041156462550037,2,BOXSCORE : (1)
0.2,2.0598639455273267,3,BOXSCORE : (1)
0.2,2.078571428504616,4,BOXSCORE : (1)
0.2,2.0972789114819057,5,BOXSCORE : (1)
0.2,2.1159863944591955,6,BOXSCORE : (1)
0.2,2.1346938774364848,7,BOXSCORE : (1)
0.2,2.1534013604137745,8,BOXSCORE : (1)
0.2,2.172108843391064,9,BOXSCORE : (1)
0.201,2.0224676870557246,1,BOXSCORE : (1)
0.201,2.0411751700330143,2,BOXSCORE : (1)
0.201,2.059882653010304,3,BOXSCORE : (1)
0.201,2.0785901359875933,4,BOXSCORE : (1)
0.201,2.097297618964883,5,BOXSCORE : (1)
0.201,2.1160051019421724,6,BOXSCORE : (1)
0.201,2.134712584919462,7,BOXSCORE : (1)
0.201,2.1534200678967514,8,BOXSCORE : (1)
0.201,2.172127550874041,9,BOXSCORE : (1)
0.202,2.022486394538702,1,BOXSCORE : (1)
0.202,2.0411938775159917,2,BOXSCORE : (1)
0.202,2.059901360493281,3,BOXSCORE : (1)
0.202,2.0786088434705707,4,BOXSCORE : (1)
0.202,2.09731632644786,5,BOXSCORE : (1)
0.202,2.11602380942515,6,BOXSCORE : (1)
0.202,2.1347312924024395,7,BOXSCORE : (1)
0.202,2.153438775379729,8,BOXSCORE : (1)
0.202,2.1721462583570186,9,BOXSCORE : (1)
0.203,2.0225051020216793,1,BOXSCORE : (1)
0.203,2.041212584998969,2,BOXSCORE : (1)
0.203,2.0599200679762584,3,BOXSCORE : (1)
0.203,2.078627550953548,4,BOXSCORE : (1)
0.203,2.0973350339308374,5,BOXSCORE : (1)
0.203,2.116042516908127,6,BOXSCORE : (1)
0.203,2.1347499998854165,7,BOXSCORE : (1)
0.203,2.153457482862706,8,BOXSCORE : (1)
0.203,2.172164965839996,9,BOXSCORE : (1)
0.204,2.0225238095046567,1,BOXSCORE : (1)
0.204,2.041231292481946,2,BOXSCORE : (1)
0.204,2.0599387754592358,3,BOXSCORE : (1)
0.204,2.0786462584365255,4,BOXSCORE : (1)
0.204,2.097353741413815,5,BOXSCORE : (1)
0.204,2.1160612243911046,6,BOXSCORE : (1)
0.204,2.134768707368394,7,BOXSCORE : (1)
0.204,2.1534761903456836,8,BOXSCORE : (1)
0.204,2.172183673322973,9,BOXSCORE : (1)
0.205,2.022542516987634,1,BOXSCORE : (1)
0.205,2.0412499999649234,2,BOXSCORE : (1)
0.205,2.059957482942213,3,BOXSCORE : (1)
0.205,2.0786649659195024,4,BOXSCORE : (1)
0.205,2.097372448896792,5,BOXSCORE : (1)
0.205,2.1160799318740815,6,BOXSCORE : (1)
0.205,2.1347874148513712,7,BOXSCORE : (1)
0.205,2.153494897828661,8,BOXSCORE : (1)
0.205,2.1722023808059503,9,BOXSCORE : (1)
0.206,2.022561224470611,1,BOXSCORE : (1)
0.206,2.041268707447901,2,BOXSCORE : (1)
0.206,2.05997619042519,3,BOXSCORE : (1)
0.206,2.07868367340248,4,BOXSCORE : (1)
0.206,2.0973911563797696,5,BOXSCORE : (1)
0.206,2.116098639357059,6,BOXSCORE : (1)
0.206,2.1348061223343486,7,BOXSCORE : (1)
0.206,2.153513605311638,8,BOXSCORE : (1)
0.206,2.1722210882889277,9,BOXSCORE : (1)
0.207,2.0225799319535884,1,BOXSCORE : (1)
0.207,2.041287414930878,2,BOXSCORE : (1)
0.207,2.0599948979081675,3,BOXSCORE : (1)
0.207,2.0787023808854572,4,BOXSCORE : (1)
0.207,2.0974098638627465,5,BOXSCORE : (1)
0.207,2.1161173468400363,6,BOXSCORE : (1)
0.207,2.134824829817326,7,BOXSCORE : (1)
0.207,2.1535323127946153,8,BOXSCORE : (1)
0.207,2.172239795771905,9,BOXSCORE : (1)
0.208,2.022598639436566,1,BOXSCORE : (1)
0.208,2.0413061224138556,2,BOXSCORE : (1)
0.208,2.060013605391145,3,BOXSCORE : (1)
0.208,2.0787210883684346,4,BOXSCORE : (1)
0.208,2.097428571345724,5,BOXSCORE : (1)
0.208,2.1161360543230137,6,BOXSCORE : (1)
0.208,2.134843537300303,7,BOXSCORE : (1)
0.208,2.1535510202775927,8,BOXSCORE : (1)
0.208,2.1722585032548825,9,BOXSCORE : (1)
0.209,2.022617346919543,1,BOXSCORE : (1)
0.209,2.0413248298968325,2,BOXSCORE : (1)
0.209,2.0600323128741223,3,BOXSCORE : (1)
0.209,2.0787397958514116,4,BOXSCORE : (1)
0.209,2.0974472788287013,5,BOXSCORE : (1)
0.209,2.116154761805991,6,BOXSCORE : (1)
0.209,2.1348622447832803,7,BOXSCORE : (1)
0.209,2.15356972776057,8,BOXSCORE : (1)
0.209,2.1722772107378594,9,BOXSCORE : (1)
0.21,2.02263605440252,1,BOXSCORE : (1)
0.21,2.04134353737981,2,BOXSCORE : (1)
0.21,2.0600510203570996,3,BOXSCORE : (1)
0.21,2.078758503334389,4,BOXSCORE : (1)
0.21,2.0974659863116787,5,BOXSCORE : (1)
0.21,2.116173469288968,6,BOXSCORE : (1)
0.21,2.1348809522662577,7,BOXSCORE : (1)
0.21,2.153588435243547,8,BOXSCORE : (1)
0.21,2.172295918220837,9,BOXSCORE : (1)
0.211,2.0226547618854975,1,BOXSCORE : (1)
0.211,2.0413622448627873,2,BOXSCORE : (1)
0.211,2.0600697278400766,3,BOXSCORE : (1)
0.211,2.0787772108173663,4,BOXSCORE : (1)
0.211,2.097484693794656,5,BOXSCORE : (1)
0.211,2.1161921767719454,6,BOXSCORE : (1)
0.211,2.134899659749235,7,BOXSCORE : (1)
0.211,2.1536071427265244,8,BOXSCORE : (1)
0.211,2.172314625703814,9,BOXSCORE : (1)
0.212,2.022673469368475,1,BOXSCORE : (1)
0.212,2.0413809523457647,2,BOXSCORE : (1)
0.212,2.060088435323054,3,BOXSCORE : (1)
0.212,2.0787959183003437,4,BOXSCORE : (1)
0.212,2.097503401277633,5,BOXSCORE : (1)
0.212,2.1162108842549228,6,BOXSCORE : (1)
0.212,2.134918367232212,7,BOXSCORE : (1)
0.212,2.153625850209502,8,BOXSCORE : (1)
0.212,2.1723333331867916,9,BOXSCORE : (1)
0.213,2.0226921768514523,1,BOXSCORE : (1)
0.213,2.0413996598287416,2,BOXSCORE : (1)
0.213,2.0601071428060314,3,BOXSCORE : (1)
0.213,2.078814625783321,4,BOXSCORE : (1)
0.213,2.0975221087606104,5,BOXSCORE : (1)
0.213,2.1162295917379,6,BOXSCORE : (1)
0.213,2.1349370747151895,7,BOXSCORE : (1)
0.213,2.153644557692479,8,BOXSCORE : (1)
0.213,2.1723520406697685,9,BOXSCORE : (1)
0.214,2.0227108843344297,1,BOXSCORE : (1)
0.214,2.041418367311719,2,BOXSCORE : (1)
0.214,2.0601258502890087,3,BOXSCORE : (1)
0.214,2.078833333266298,4,BOXSCORE : (1)
0.214,2.097540816243588,5,BOXSCORE : (1)
0.214,2.116248299220877,6,BOXSCORE : (1)
0.214,2.134955782198167,7,BOXSCORE : (1)
0.214,2.1536632651754566,8,BOXSCORE : (1)
0.214,2.172370748152746,9,BOXSCORE : (1)
0.215,2.0227295918174066,1,BOXSCORE : (1)
0.215,2.0414370747946964,2,BOXSCORE : (1)
0.215,2.060144557771986,3,BOXSCORE : (1)
0.215,2.0788520407492754,4,BOXSCORE : (1)
0.215,2.097559523726565,5,BOXSCORE : (1)
0.215,2.1162670067038545,6,BOXSCORE : (1)
0.215,2.1349744896811442,7,BOXSCORE : (1)
0.215,2.1536819726584335,8,BOXSCORE : (1)
0.215,2.1723894556357233,9,BOXSCORE : (1)
0.216,2.022748299300384,1,BOXSCORE : (1)
0.216,2.0414557822776738,2,BOXSCORE : (1)
0.216,2.060163265254963,3,BOXSCORE : (1)
0.216,2.078870748232253,4,BOXSCORE : (1)
0.216,2.097578231209542,5,BOXSCORE : (1)
0.216,2.116285714186832,6,BOXSCORE : (1)
0.216,2.1349931971641216,7,BOXSCORE : (1)
0.216,2.153700680141411,8,BOXSCORE : (1)
0.216,2.1724081631187007,9,BOXSCORE : (1)
0.217,2.0227670067833614,1,BOXSCORE : (1)
0.217,2.041474489760651,2,BOXSCORE : (1)
0.217,2.0601819727379405,3,BOXSCORE : (1)
0.217,2.07888945571523,4,BOXSCORE : (1)
0.217,2.0975969386925195,5,BOXSCORE : (1)
0.217,2.1163044216698093,6,BOXSCORE : (1)
0.217,2.1350119046470986,7,BOXSCORE : (1)
0.217,2.1537193876243883,8,BOXSCORE : (1)
0.217,2.1724268706016776,9,BOXSCORE : (1)
0.218,2.022785714266339,1,BOXSCORE : (1)
0.218,2.041493197243628,2,BOXSCORE : (1)
0.218,2.060200680220918,3,BOXSCORE : (1)
0.218,2.078908163198207,4,BOXSCORE : (1)
0.218,2.097615646175497,5,BOXSCORE : (1)
0.218,2.1163231291527866,6,BOXSCORE : (1)
0.218,2.135030612130076,7,BOXSCORE : (1)
0.218,2.1537380951073657,8,BOXSCORE : (1)
0.218,2.172445578084655,9,BOXSCORE : (1)
0.219,2.022804421749316,1,BOXSCORE : (1)
0.219,2.0415119047266055,2,BOXSCORE : (1)
0.219,2.0602193877038952,3,BOXSCORE : (1)
0.219,2.0789268706811845,4,BOXSCORE : (1)
0.219,2.0976343536584743,5,BOXSCORE : (1)
0.219,2.1163418366357636,6,BOXSCORE : (1)
0.219,2.1350493196130533,7,BOXSCORE : (1)
0.219,2.1537568025903426,8,BOXSCORE : (1)
0.219,2.1724642855676324,9,BOXSCORE : (1)
0.22,2.022823129232293,1,BOXSCORE : (1)
0.22,2.041530612209583,2,BOXSCORE : (1)
0.22,2.060238095186872,3,BOXSCORE : (1)
0.22,2.078945578164162,4,BOXSCORE : (1)
0.22,2.0976530611414517,5,BOXSCORE : (1)
0.22,2.116360544118741,6,BOXSCORE : (1)
0.22,2.1350680270960307,7,BOXSCORE : (1)
0.22,2.15377551007332,8,BOXSCORE : (1)
0.22,2.1724829930506098,9,BOXSCORE : (1)
0.221,2.0228418367152705,1,BOXSCORE : (1)
0.221,2.0415493196925603,2,BOXSCORE : (1)
0.221,2.0602568026698496,3,BOXSCORE : (1)
0.221,2.0789642856471393,4,BOXSCORE : (1)
0.221,2.0976717686244286,5,BOXSCORE : (1)
0.221,2.1163792516017184,6,BOXSCORE : (1)
0.221,2.1350867345790077,7,BOXSCORE : (1)
0.221,2.1537942175562974,8,BOXSCORE : (1)
0.221,2.172501700533587,9,BOXSCORE : (1)
0.222,2.022860544198248,1,BOXSCORE : (1)
0.222,2.041568027175537,2,BOXSCORE : (1)
0.222,2.060275510152827,3,BOXSCORE : (1)
0.222,2.0789829931301167,4,BOXSCORE : (1)
0.222,2.097690476107406,5,BOXSCORE : (1)
0.222,2.1163979590846957,6,BOXSCORE : (1)
0.222,2.135105442061985,7,BOXSCORE : (1)
0.222,2.153812925039275,8,BOXSCORE : (1)
0.222,2.172520408016564,9,BOXSCORE : (1)
0.223,2.0228792516812253,1,BOXSCORE : (1)
0.223,2.0415867346585146,2,BOXSCORE : (1)
0.223,2.0602942176358043,3,BOXSCORE : (1)
0.223,2.0790017006130936,4,BOXSCORE : (1)
0.223,2.0977091835903834,5,BOXSCORE : (1)
0.223,2.1164166665676727,6,BOXSCORE : (1)
0.223,2.1351241495449624,7,BOXSCORE : (1)
0.223,2.153831632522252,8,BOXSCORE : (1)
0.223,2.1725391154995415,9,BOXSCORE : (1)
0.224,2.0228979591642022,1,BOXSCORE : (1)
0.224,2.041605442141492,2,BOXSCORE : (1)
0.224,2.0603129251187817,3,BOXSCORE : (1)
0.224,2.079020408096071,4,BOXSCORE : (1)
0.224,2.0977278910733608,5,BOXSCORE : (1)
0.224,2.11643537405065,6,BOXSCORE : (1)
0.224,2.13514285702794,7,BOXSCORE : (1)
0.224,2.153850340005229,8,BOXSCORE : (1)
0.224,2.172557822982519,9,BOXSCORE : (1)
0.225,2.0229166666471796,1,BOXSCORE : (1)
0.225,2.0416241496244694,2,BOXSCORE : (1)
0.225,2.0603316326017587,3,BOXSCORE : (1)
0.225,2.0790391155790484,4,BOXSCORE : (1)
0.225,2.0977465985563377,5,BOXSCORE : (1)
0.225,2.1164540815336275,6,BOXSCORE : (1)
0.225,2.135161564510917,7,BOXSCORE : (1)
0.225,2.1538690474882065,8,BOXSCORE : (1)
0.225,2.1725765304654963,9,BOXSCORE : (1)
0.226,2.022935374130157,1,BOXSCORE : (1)
0.226,2.0416428571074468,2,BOXSCORE : (1)
0.226,2.060350340084736,3,BOXSCORE : (1)
0.226,2.079057823062026,4,BOXSCORE : (1)
0.226,2.097765306039315,5,BOXSCORE : (1)
0.226,2.116472789016605,6,BOXSCORE : (1)
0.226,2.135180271993894,7,BOXSCORE : (1)
0.226,2.153887754971184,8,BOXSCORE : (1)
0.226,2.1725952379484736,9,BOXSCORE : (1)
0.227,2.0229540816131344,1,BOXSCORE : (1)
0.227,2.0416615645904237,2,BOXSCORE : (1)
0.227,2.0603690475677134,3,BOXSCORE : (1)
0.227,2.0790765305450027,4,BOXSCORE : (1)
0.227,2.0977840135222925,5,BOXSCORE : (1)
0.227,2.1164914964995822,6,BOXSCORE : (1)
0.227,2.1351989794768715,7,BOXSCORE : (1)
0.227,2.1539064624541613,8,BOXSCORE : (1)
0.227,2.1726139454314506,9,BOXSCORE : (1)
0.228,2.022972789096112,1,BOXSCORE : (1)
0.228,2.041680272073401,2,BOXSCORE : (1)
0.228,2.060387755050691,3,BOXSCORE : (1)
0.228,2.07909523802798,4,BOXSCORE : (1)
0.228,2.09780272100527,5,BOXSCORE : (1)
0.228,2.116510203982559,6,BOXSCORE : (1)
0.228,2.135217686959849,7,BOXSCORE : (1)
0.228,2.1539251699371382,8,BOXSCORE : (1)
0.228,2.172632652914428,9,BOXSCORE : (1)
0.229,2.0229914965790887,1,BOXSCORE : (1)
0.229,2.0416989795563785,2,BOXSCORE : (1)
0.229,2.0604064625336678,3,BOXSCORE : (1)
0.229,2.0791139455109575,4,BOXSCORE : (1)
0.229,2.0978214284882473,5,BOXSCORE : (1)
0.229,2.1165289114655366,6,BOXSCORE : (1)
0.229,2.1352363944428263,7,BOXSCORE : (1)
0.229,2.1539438774201156,8,BOXSCORE : (1)
0.229,2.1726513603974054,9,BOXSCORE : (1)
0.23,2.023010204062066,1,BOXSCORE : (1)
0.23,2.041717687039356,2,BOXSCORE : (1)
0.23,2.060425170016645,3,BOXSCORE : (1)
0.23,2.079132652993935,4,BOXSCORE : (1)
0.23,2.097840135971224,5,BOXSCORE : (1)
0.23,2.116547618948514,6,BOXSCORE : (1)
0.23,2.1352551019258037,7,BOXSCORE : (1)
0.23,2.153962584903093,8,BOXSCORE : (1)
0.23,2.1726700678803827,9,BOXSCORE : (1)
0.231,2.0230289115450435,1,BOXSCORE : (1)
0.231,2.041736394522333,2,BOXSCORE : (1)
0.231,2.0604438774996225,3,BOXSCORE : (1)
0.231,2.0791513604769123,4,BOXSCORE : (1)
0.231,2.0978588434542016,5,BOXSCORE : (1)
0.231,2.1165663264314913,6,BOXSCORE : (1)
0.231,2.1352738094087806,7,BOXSCORE : (1)
0.231,2.1539812923860704,8,BOXSCORE : (1)
0.231,2.1726887753633597,9,BOXSCORE : (1)
0.232,2.023047619028021,1,BOXSCORE : (1)
0.232,2.04175510200531,2,BOXSCORE : (1)
0.232,2.0604625849826,3,BOXSCORE : (1)
0.232,2.0791700679598892,4,BOXSCORE : (1)
0.232,2.097877550937179,5,BOXSCORE : (1)
0.232,2.1165850339144683,6,BOXSCORE : (1)
0.232,2.135292516891758,7,BOXSCORE : (1)
0.232,2.1539999998690478,8,BOXSCORE : (1)
0.232,2.172707482846337,9,BOXSCORE : (1)
0.233,2.023066326510998,1,BOXSCORE : (1)
0.233,2.0417738094882876,2,BOXSCORE : (1)
0.233,2.0604812924655773,3,BOXSCORE : (1)
0.233,2.0791887754428666,4,BOXSCORE : (1)
0.233,2.0978962584201564,5,BOXSCORE : (1)
0.233,2.1166037413974457,6,BOXSCORE : (1)
0.233,2.1353112243747354,7,BOXSCORE : (1)
0.233,2.1540187073520247,8,BOXSCORE : (1)
0.233,2.1727261903293145,9,BOXSCORE : (1)
0.234,2.023085033993975,1,BOXSCORE : (1)
0.234,2.041792516971265,2,BOXSCORE : (1)
0.234,2.0604999999485543,3,BOXSCORE : (1)
0.234,2.079207482925844,4,BOXSCORE : (1)
0.234,2.0979149659031338,5,BOXSCORE : (1)
0.234,2.116622448880423,6,BOXSCORE : (1)
0.234,2.135329931857713,7,BOXSCORE : (1)
0.234,2.154037414835002,8,BOXSCORE : (1)
0.234,2.172744897812292,9,BOXSCORE : (1)
0.235,2.0231037414769526,1,BOXSCORE : (1)
0.235,2.0418112244542423,2,BOXSCORE : (1)
0.235,2.0605187074315316,3,BOXSCORE : (1)
0.235,2.0792261904088214,4,BOXSCORE : (1)
0.235,2.0979336733861107,5,BOXSCORE : (1)
0.235,2.1166411563634004,6,BOXSCORE : (1)
0.235,2.1353486393406897,7,BOXSCORE : (1)
0.235,2.1540561223179795,8,BOXSCORE : (1)
0.235,2.172763605295269,9,BOXSCORE : (1)
0.236,2.02312244895993,1,BOXSCORE : (1)
0.236,2.0418299319372193,2,BOXSCORE : (1)
0.236,2.060537414914509,3,BOXSCORE : (1)
0.236,2.0792448978917983,4,BOXSCORE : (1)
0.236,2.097952380869088,5,BOXSCORE : (1)
0.236,2.116659863846378,6,BOXSCORE : (1)
0.236,2.135367346823667,7,BOXSCORE : (1)
0.236,2.154074829800957,8,BOXSCORE : (1)
0.236,2.172782312778246,9,BOXSCORE : (1)
0.237,2.0231411564429074,1,BOXSCORE : (1)
0.237,2.0418486394201967,2,BOXSCORE : (1)
0.237,2.0605561223974864,3,BOXSCORE : (1)
0.237,2.0792636053747757,4,BOXSCORE : (1)
0.237,2.0979710883520655,5,BOXSCORE : (1)
0.237,2.1166785713293548,6,BOXSCORE : (1)
0.237,2.1353860543066445,7,BOXSCORE : (1)
0.237,2.1540935372839343,8,BOXSCORE : (1)
0.237,2.1728010202612236,9,BOXSCORE : (1)
0.238,2.0231598639258843,1,BOXSCORE : (1)
0.238,2.041867346903174,2,BOXSCORE : (1)
0.238,2.0605748298804634,3,BOXSCORE : (1)
0.238,2.079282312857753,4,BOXSCORE : (1)
0.238,2.097989795835043,5,BOXSCORE : (1)
0.238,2.116697278812332,6,BOXSCORE : (1)
0.238,2.135404761789622,7,BOXSCORE : (1)
0.238,2.154112244766911,8,BOXSCORE : (1)
0.238,2.172819727744201,9,BOXSCORE : (1)
0.239,2.0231785714088617,1,BOXSCORE : (1)
0.239,2.0418860543861515,2,BOXSCORE : (1)
0.239,2.0605935373634408,3,BOXSCORE : (1)
0.239,2.0793010203407305,4,BOXSCORE : (1)
0.239,2.09800850331802,5,BOXSCORE : (1)
0.239,2.1167159862953095,6,BOXSCORE : (1)
0.239,2.135423469272599,7,BOXSCORE : (1)
0.239,2.1541309522498886,8,BOXSCORE : (1)
0.239,2.1728384352271783,9,BOXSCORE : (1)
0.24,2.023197278891839,1,BOXSCORE : (1)
0.24,2.0419047618691284,2,BOXSCORE : (1)
0.24,2.060612244846418,3,BOXSCORE : (1)
0.24,2.079319727823708,4,BOXSCORE : (1)
0.24,2.098027210800997,5,BOXSCORE : (1)
0.24,2.116734693778287,6,BOXSCORE : (1)
0.24,2.1354421767555762,7,BOXSCORE : (1)
0.24,2.154149659732866,8,BOXSCORE : (1)
0.24,2.1728571427101553,9,BOXSCORE : (1)
0.241,2.0232159863748165,1,BOXSCORE : (1)
0.241,2.041923469352106,2,BOXSCORE : (1)
0.241,2.0606309523293955,3,BOXSCORE : (1)
0.241,2.079338435306685,4,BOXSCORE : (1)
0.241,2.0980459182839746,5,BOXSCORE : (1)
0.241,2.1167534012612643,6,BOXSCORE : (1)
